3.49415e-151,4.65905e-152,-1.1179e-151,4.31163e-152,-1.74954e-152,5.13355e-151,-1.35182e-151,-1.1902e-151,1.28465e-151,3.55554e-151,-6.64511e-150,-1.9425e-151,5.13351e-151,-3.06041e-151,9.83276e-152,-1.2496e-151,-4.37271e-151,-6.64511e-150,-2.13134e-151,2.94118e-151,1.28466e-151,-2.91226e-151,-1.95997e-152,4.85415e-152,4.31242e-152,2.08346e-151,-2.59914e-151,1.8717e-151,4.34686e-152,1.28464e-151,2.58371e-151,9.79626e-152,4.06668e-152,4.29238e-152,2.60989e-152,-1.97117e-151,-6.64511e-150,-4.94371e-151,5.13323e-151,-1.42122e-151,-2.44036e-152,1.34206e-151,-9.20861e-152,3.4941e-151,2.58368e-151,2.94293e-151,2.03249e-151,-2.58521e-151,-2.09691e-151,-1.24961e-151,3.90021e-151,1.04666e-151,-2.09961e-151,-2.86646e-151,-3.33527e-151,4.31256e-152,2.03237e-151,4.65861e-152,4.31232e-152,-1.1902e-151,2.9289e-151,2.58367e-151,4.65962e-152,5.09185e-151,7.61861e-152,-1.97116e-151,5.13353e-151,-2.86641e-151,4.85414e-152,1.93215e-151,2.03248e-151,8.77968e-152,9.76739e-153,4.34652e-152,-1.9712e-151,8.98077e-153,-2.32108e-152,-3.19321e-151,-2.58524e-151,6.44647e-152,2.9289e-151,-2.09669e-151,9.74844e-153,-1.27444e-151,-3.12924e-151,1.23625e-151,1.09431e-151,1.09429e-151,4.34658e-152,3.90017e-151,9.73685e-153,9.80726e-153,5.09183e-151,1.34209e-151,5.09184e-151,2.58365e-151,-1.54639e-151,-2.12901e-151,-2.09665e-151,1.32592e-151,-7.04237e-152,4.89359e-151,3.90024e-151,1.97659e-151,1.8717e-151,-2.59983e-151,-1.54638e-151,-1.70204e-151,-1.25047e-151,1.22583e-151,2.58368e-151,2.08344e-151,3.49421e-151,-1.10856e-152,3.76864e-151,3.00401e-152,2.58368e-151,5.13349e-151,-3.78891e-153,-1.6887e-151,-1.74966e-152,1.77354e-151,9.47968e-153,1.93215e-151,-6.64511e-150,4.31387e-152,-2.79473e-152,9.74263e-153,-1.2496e-151,2.09216e-151,-7.65225e-152,4.31134e-152,-2.37934e-153,
1.6652e-151,2.22036e-152,-5.32756e-152,2.05478e-152,-8.33775e-153,2.44649e-151,-6.44233e-152,-5.67213e-152,6.12222e-152,1.69446e-151,-3.16685e-150,-9.25733e-152,2.44647e-151,-1.4585e-151,4.68598e-152,-5.9552e-152,-2.08389e-151,-3.16685e-150,-1.01573e-151,1.40167e-151,6.12229e-152,-1.38789e-151,-9.3406e-153,2.31333e-152,2.05516e-152,9.92911e-152,-1.23867e-151,8.9199e-152,2.07158e-152,6.1222e-152,1.23131e-151,4.66859e-152,1.93805e-152,2.04561e-152,1.24379e-152,-9.39395e-152,-3.16685e-150,-2.35602e-151,2.44633e-151,-6.77309e-152,-1.163e-152,6.39585e-152,-4.38853e-152,1.66518e-151,1.2313e-151,1.40251e-151,9.6862e-152,-1.23203e-151,-9.99321e-152,-5.95523e-152,1.85871e-151,4.98803e-152,-1.00061e-151,-1.36606e-151,-1.58948e-151,2.05523e-152,9.68564e-152,2.22015e-152,2.05512e-152,-5.67211e-152,1.39582e-151,1.23129e-151,2.22063e-152,2.42661e-151,3.63079e-152,-9.39394e-152,2.44648e-151,-1.36604e-151,2.31333e-152,9.20801e-152,9.68615e-152,4.18411e-152,4.65483e-153,2.07141e-152,-9.39412e-152,4.27995e-153,-1.10615e-152,-1.52178e-151,-1.23204e-151,3.07218e-152,1.39582e-151,-9.99214e-152,4.64579e-153,-6.07359e-152,-1.49129e-151,5.89156e-152,5.21513e-152,5.21506e-152,2.07144e-152,1.8587e-151,4.64027e-153,4.67383e-153,2.42661e-151,6.39599e-152,2.42661e-151,1.23128e-151,-7.36959e-152,-1.01462e-151,-9.99194e-152,6.31889e-152,-3.35617e-152,2.33213e-151,1.85873e-151,9.41979e-152,8.91993e-152,-1.239e-151,-7.36958e-152,-8.11137e-152,-5.95935e-152,5.84194e-152,1.2313e-151,9.92902e-152,1.66523e-151,-5.28304e-153,1.79601e-151,1.43161e-152,1.2313e-151,2.44646e-151,-1.80567e-153,-8.04779e-152,-8.33831e-153,8.45212e-152,4.51771e-153,9.20802e-152,-3.16685e-150,2.05585e-152,-1.33188e-152,4.64303e-153,-5.95522e-152,9.97057e-152,-3.64682e-152,2.05465e-152,-1.13392e-153,
1.6976e-152,-0.911572,-5.43122e-153,2.09477e-153,-0.956364,2.49409e-152,-0.534149,-5.7825e-153,0.661627,-0.405402,-3.22847e-151,-9.43746e-153,2.49407e-152,-1.44674,4.77716e-153,0.747787,-2.12444e-152,-3.22847e-151,1.71365,0.661708,6.24142e-153,0.881509,-9.52235e-154,2.35835e-153,2.09515e-153,-0.0471966,-1.26277e-152,-0.802999,2.11188e-153,6.24133e-153,1.54361,-0.950311,1.97576e-153,-0.802995,1.26799e-153,-0.902233,-3.22847e-151,0.615563,-1.2738,-6.90488e-153,-1.40369,1.61623,-4.47392e-153,1.69758e-152,-0.922512,1.70535,9.87467e-153,-1.256e-152,0.0583762,0.511365,1.89488e-152,5.08509e-153,-1.02008e-152,-1.39265e-152,-0.911027,0.523858,-1.26829,2.26335e-153,2.0951e-153,0.747783,1.42298e-152,-0.682877,2.26384e-153,2.47383e-152,-1.04123,-9.57673e-153,2.49408e-152,-0.693848,2.35834e-153,-0.563833,9.87462e-153,-0.928372,0.271521,2.11172e-153,-0.10939,4.36323e-154,0.106903,0.825947,-1.25601e-152,3.13196e-153,-0.803014,-1.01866e-152,4.73619e-154,-6.19177e-153,0.106896,-0.563847,0.0698112,1.11115,2.11175e-153,-0.124212,4.73056e-154,-0.563854,2.47382e-152,6.52045e-153,0.335582,-0.802995,-7.51299e-153,1.61625,0.540856,6.44185e-153,-3.42148e-153,2.37751e-152,-0.911469,0.764077,9.0935e-153,-1.33909,0.867836,-8.2692e-153,1.5639,0.615568,1.25526e-152,1.01222e-152,1.69763e-152,-0.109875,1.83096e-152,0.243951,1.25526e-152,1.33476,-0.920396,-8.20439e-153,-8.50056e-154,-0.377056,0.523861,9.38719e-153,-3.22847e-151,1.50366,-1.35779e-153,-1.57818,-6.07109e-153,1.01646e-152,-0.911509,-0.80301,-1.15598e-154,
1.09738e-150,0.210008,-3.51091e-151,1.35412e-151,-0.120836,1.61226e-150,-1.38589,-3.73798e-151,-0.449904,-0.615067,-2.08698e-149,-6.10066e-151,1.61224e-150,-0.0285815,3.0881e-151,-1.62079,-1.37331e-150,-2.08698e-149,-0.76121,-0.449859,4.03464e-151,0.15461,-6.15554e-152,1.52451e-151,1.35437e-151,0.83658,-8.16293e-151,-1.50092,1.36519e-151,4.03459e-151,1.61219,1.06318,1.27719e-151,-1.50092,8.19669e-152,-0.532841,-2.08698e-149,0.570055,-1.40402,-4.46353e-151,1.2322,-1.32445,-2.89208e-151,1.09737e-150,1.22787,-1.32229,6.38329e-151,-8.11918e-151,1.15061,1.49706,1.22491e-150,3.28716e-151,-6.59408e-151,-9.00249e-151,0.209113,0.147975,-0.830975,1.4631e-151,1.35434e-151,-1.62079,9.19859e-151,0.599968,1.46341e-151,1.59916e-150,0.640983,-6.19069e-151,1.61225e-150,1.30137,1.5245e-151,0.843045,6.38326e-151,1.23025,-1.38026,1.36508e-151,1.30664,2.82052e-152,1.56315,-0.398904,-8.11926e-151,2.0246e-151,-1.50092,-6.58491e-151,3.06162e-152,-4.00255e-151,1.56316,0.843052,-1.28983,0.186624,1.3651e-151,-0.0841955,3.05798e-152,0.843035,1.59916e-150,4.21502e-151,-0.302331,-1.50092,-4.85663e-151,-1.32445,0.987009,4.16421e-151,-2.21175e-151,1.53689e-150,0.210054,1.6396,5.87831e-151,1.45174,0.755696,-5.34547e-151,-1.27172,0.570053,8.11436e-151,6.54331e-151,1.0974e-150,0.721083,1.18359e-150,-0.11654,8.11436e-151,1.14934,1.23864,-5.30357e-151,-5.49502e-152,0.0319143,0.147973,6.06817e-151,-2.08698e-149,-0.0365057,-8.7772e-152,-0.588585,-3.92454e-151,6.57069e-151,0.210028,-1.50095,-7.47262e-153,
1.56389,-1.68789,-0.0472099,-1.50303,1.53512,1.50366,1.09474,-0.950337,1.01122,-0.873363,-1.33909,1.46766,-1.44659,-0.984022,0.523858,0.994135,1.15429,-0.202577,-0.0973721,1.0105,-0.950324,1.7182,-1.07707e-151,2.66752e-151,0.603539,1.04539,-0.137944,-0.681529,0.953774,-0.949411,-0.192134,-0.764843,0.575666,-0.681535,-0.928949,0.685929,-0.911557,-0.521024,-0.609497,1.61625,-0.0136496,0.40945,-0.956369,0.661895,0.743675,-0.628701,0.66163,1.56391,-0.875376,0.625965,1.3347,-0.26549,-0.606683,0.111673,-1.68782,0.759531,-0.0127947,0.800512,-1.33347,0.994138,-0.108984,0.673786,-0.928938,1.33475,-1.65229,-0.131977,-1.33347,-0.786216,-0.928905,0.838074,-1.36708,0.742816,-0.986891,-0.131974,0.557136,-0.199214,-1.50397,1.36434,-1.25919,-1.11103,-0.681501,1.61633,-0.203619,-1.42499,-1.50397,0.838091,-0.355135,-1.1302,0.747777,1.28508,0.950812,0.83809,-0.109258,-0.109548,1.53514,-0.681533,0.950834,0.409441,-1.37883,1.56391,-1.26829,-0.911501,-1.6878,0.509946,-0.950333,-1.11953,0.312523,-0.131976,0.154881,-0.521021,0.950792,0.335607,-0.928817,0.336161,-0.109897,-1.54008,1.33278,0.0700629,0.74206,0.484498,0.6616,0.697733,0.759532,1.61623,-1.42499,1.2418,-1.15048,1.27987,-1.49331,1.50368,-1.68784,-0.681551,0.867837,
-1.27175,-1.73426,0.836567,-1.42681,-0.157756,-0.0365,-0.954836,1.06318,1.02327,0.465508,1.45174,-0.540915,-0.0285513,-0.677033,0.147976,-0.948974,-1.36406,0.286642,0.910873,1.02284,1.06319,1.27125,1.61477e-152,-3.9992e-152,1.09839,-0.0768188,-1.38304,0.480987,1.30024,0.788748,1.27692,0.0768438,1.09959,0.480989,1.22938,1.25892,0.209953,0.600754,0.0783144,-1.32448,-0.00737258,-1.66387,-0.120829,-0.449883,-1.46367,-1.67975,-0.449907,-1.27172,-0.23286,0.0937851,1.14935,-0.604689,-0.474963,0.307162,-1.73409,0.0620511,-1.53397,0.420325,1.19949,-0.948967,1.30682,1.19473,1.22935,1.14935,0.334347,1.67643,1.19949,0.71124,1.22942,-1.02558,1.6358,-1.46133,1.30987,1.67644,-0.917518,1.3671,-0.155759,1.50401,-1.64456,1.26022,0.480976,-1.32438,0.287305,-0.205724,-0.155748,-1.02557,-1.42244,-1.76431,-1.62079,0.506561,-1.16776,-1.02558,1.30667,1.30786,1.53946,0.480987,-1.16782,-1.66388,1.35388,-1.27173,-0.830974,0.210015,-1.73424,1.06679,1.06318,-1.10008,-1.14171,1.67643,-1.32298,0.600748,-1.16778,-0.302318,1.22928,-0.861699,0.72109,-0.397816,0.956033,-0.643544,-1.46015,-0.338435,-0.449914,-0.297227,0.0620505,-1.32445,-0.205723,1.49674,0.835574,-1.55937,1.20641,-0.0364912,-1.73426,0.480956,0.755693,
0.154912,1.2616,1.04538,-0.26136,-1.63741,1.2418,-0.737732,-0.764861,0.12846,-0.73247,-1.11953,-1.72628,-0.983901,-0.318334,0.75953,1.3361,1.7424,-1.43233,1.18917,0.127945,-0.764853,1.69344,1.35287e-152,-3.35058e-152,-0.365154,-0.421705,1.76023,-0.878793,-0.0559599,0.711636,-0.533441,-0.433162,-0.246684,-0.878796,0.743776,1.56656,-1.68777,-1.35161,-1.59129,0.409436,-0.983793,-0.86295,1.53512,1.0102,-1.00796,0.525083,1.01123,0.154899,-0.130025,0.0524412,0.0700647,0.773008,-0.256161,-1.59812,1.26107,-1.74139,0.441496,0.942745,2.75866e-05,1.3361,0.557061,0.0217302,0.743791,0.0700588,0.681488,-0.974535,3.20587e-05,-1.63395,0.743752,0.367309,1.46955,-1.00604,-1.05149,-0.974536,-0.371851,-0.947218,-0.94942,1.20628,-0.717635,0.409544,-0.878767,0.409456,-1.4326,1.39635,-0.949418,0.367298,0.259462,-0.409831,0.994123,-0.73958,-1.43494,0.367289,0.557252,0.558368,1.15258,-0.878794,-1.43496,-0.862942,-1.05326,0.154927,-0.0127947,-1.68784,1.26157,1.16935,-0.764855,1.41126,0.964229,-0.974535,0.517664,-1.3516,-1.43496,1.53515,0.743937,-0.368059,0.336156,1.48677,0.827793,-0.156165,-1.00676,-1.33651,1.01119,1.63537,-1.74138,0.409447,1.39635,1.12265,-1.40084,0.49802,-0.912477,1.24179,1.26157,-0.8788,0.312524,
-1.323,-1.61582,-0.0768165,0.410445,0.473389,1.49675,1.12188,0.0768426,1.28467,0.483229,-1.10007,0.930739,-0.67707,-1.64941,0.0620484,-1.45451,-0.926599,1.05398,-0.039447,1.28531,0.0768481,0.544348,-4.60267e-152,1.13992e-151,1.44445,1.35832,-1.22939,-1.46356,0.483275,-0.999294,-0.51455,1.47055,-1.17121,-1.46356,-1.46015,-1.23436,-1.7343,-0.216291,-0.674135,-1.66388,1.17315,-0.647002,-0.157756,1.02413,0.473097,-1.09685,1.02327,-1.32298,-0.595401,-1.63495,-0.643551,1.17,-0.264498,1.46328,-1.61477,1.35778,-0.0615357,0.477606,-1.17509,-1.45451,-0.917701,-0.241553,-1.46015,-0.643547,0.65195,-1.21727,-1.17509,-0.872781,-1.46019,-1.476,-1.18225,0.472319,1.53652,-1.21727,0.296929,0.220256,0.145015,-1.00308,0.922491,1.49394,-1.46353,-1.66387,1.05553,-0.566848,0.145026,-1.476,1.04649,-0.250068,-0.948975,-0.219213,1.00403,-1.476,-0.917341,-0.915127,0.436651,-1.46356,1.00402,-0.64701,-1.50005,-1.32298,-1.53397,-1.73425,-1.61571,-0.02573,0.0768428,1.19391,0.339156,-1.21727,0.699572,-0.216286,1.00403,1.53948,-1.4602,1.03331,-0.861685,0.691916,-0.546811,0.297562,0.461385,0.638043,1.02326,1.59045,1.35778,-1.66386,-0.566852,-0.853425,-1.7472,-0.463156,1.28676,1.49674,-1.61584,-1.46357,-1.14172,
0.517703,-0.204028,-0.421699,0.401942,-0.851245,1.12266,1.24572,-0.433168,-0.859179,1.78274,1.41123,1.65093,-0.318458,1.03385,-1.74139,-0.962022,-1.51812,-0.165718,-1.36618,-0.858549,-0.433165,-0.529828,4.4674e-152,-1.10642e-151,-1.04219,-1.03611,-0.230752,0.28135,0.878837,-0.824329,0.0845629,1.25225,0.0757171,0.281347,-1.0048,-1.59402,1.26158,-0.148435,-1.42279,-0.862986,-0.761929,-1.28443,-1.6374,0.129691,-1.70576,1.20204,0.128464,0.517677,-0.719999,-0.490129,-0.15618,-0.90943,-0.669195,1.25619,-0.204852,1.5006,0.732481,-0.938807,-0.70456,-0.962013,-0.371763,0.534235,-1.00479,-0.156182,-1.60788,1.07937,-0.704553,-0.38175,-1.00485,-1.56284,-0.019322,-1.70237,-0.860869,1.07937,0.0349186,1.20475,0.706176,0.76615,0.409123,0.700859,0.281364,-0.862708,-0.164873,-1.63005,0.706178,-1.56284,0.294551,1.65229,1.33607,-1.06962,0.146013,-1.56283,-0.371797,-0.369577,-1.33855,0.281352,0.145959,-1.28444,-1.03782,0.517676,0.441496,1.26157,-0.20399,1.67013,-0.433175,-1.43782,0.489032,1.07937,1.21709,-0.148439,0.145996,1.15255,-1.00477,-1.3473,-0.368074,-0.157456,-0.674414,0.579557,-1.69765,-0.771769,0.128425,-1.3242,1.50061,-0.862951,-1.63005,1.26401,-0.598728,-0.134944,1.38944,1.12265,-0.204018,0.281337,0.964228,
0.699586,-1.06527,1.35833,0.754171,-0.741553,-0.853424,0.710098,1.47056,-0.7356,-1.47748,1.19396,-0.561757,-1.64947,1.40413,1.35778,-0.294383,0.72749,-1.34521,0.127826,-0.735238,1.47057,-0.582826,5.65878e-153,-1.40148e-152,-0.362785,0.820529,-1.53958,-0.0690156,0.748704,-1.17415,0.850678,-1.64458,0.220574,-0.0690137,0.47185,-0.871086,-1.61582,-1.24417,-0.280936,-0.646998,0.472112,-0.390622,0.473391,1.28605,-1.62032,0.76538,1.28467,0.699585,1.40721,-0.593704,0.297581,-0.577863,-0.912014,0.984507,-1.06444,1.28652,-0.099446,1.44223,-1.25613,-0.294382,0.297195,-0.832621,0.471841,0.297575,1.51489,1.07979,-1.25612,1.68974,0.471804,-0.72097,1.28409,-1.62738,-1.07328,1.07979,-0.522023,0.680627,-0.620139,-0.842813,-1.44908,-0.198664,-0.0690222,-0.647261,-1.34443,-1.45729,-0.620148,-0.720954,-1.4036,1.50269,-1.45451,-0.110518,-0.512962,-0.720965,0.296871,0.298339,-1.11521,-0.0690166,-0.51296,-0.390603,0.364498,0.69953,-0.0615368,-1.61582,-1.06535,0.165745,1.47056,-0.0666355,-1.01583,1.07979,-1.71972,-1.24417,-0.512955,0.43665,0.471792,-1.22153,1.03332,0.350997,0.980702,-1.22887,-1.63288,1.08971,1.28467,-0.678415,1.28652,-0.647009,-1.45729,-0.692996,1.19588,0.207742,-0.00829597,-0.853412,-1.06532,-0.0690261,0.339159,
