0.191351,0.778771,0.706168,0.848018,0.346507,0.521744,0.906705,0.407636,0.589099,0.084109,1.00612,0.225257,0.921293,0.725913,0.141911,0.826533,1.20313,0.23835,0.243446,0.268288,0.519456,0.943999,0.264321,0.138707,0.44612,0.696554,0.566088,0.557176,0.783685,0.881069,0.0415357,0.174291,0.190558,0.396808,0.11478,0.171972,0.856502,0.74221,0.741142,0.832639,0.502396,0.845149,0.407147,0.692831,0.380474,0.232521,0.13065,0.236,0.274178,1.39322,1.29227,0.199744,0.498245,0.557085,0.477737,0.422254,0.898556,0.170507,0.793176,0.272835,0.852321,0.420942,0.549913,0.607239,0.268014,0.474685,0.421979,0.992218,0.585314,0.0292062,0.614765,0.255959,0.775201,0.313303,0.583875,0.937895,0.339824,0.0869472,0.439863,0.0635395,0.312632,0.641438,0.139103,0.189917,0.25837,0.799249,0.292825,0.405133,0.272958,0.914151,0.710751,0.328501,0.983612,0.871151,0.941191,0.110691,0.548723,0.0864895,0.752739,0.433607,0.65804,0.507767,0.652547,0.510361,0.965171,0.613636,0.627216,0.0853603,0.924284,0.414136,0.696665,0.434217,0.116825,0.450575,0.403516,0.363842,0.924924,0.795404,0.83459,0.212317,0.694388,0.0524003,0.599292,0.849116,0.302469,0.356609,0.340403,1.04921,0.157659,0.374218,0.232063,0.621265,0.199591,0.302805,0.979553,0.151616,0.899289,0.87112,0.819452,0.260323,0.258858,0.339122,0.519547,0.472976,0.811792,0.498123,0.378979,0.846461,0.622791,0.784744,0.228034,0.968902,0.28779,0.710349,0.428297,0.959685,0.934019,0.00231941,0.872585,0.469466,0.219855,0.462844,0.984954,0.680105,0.335063,0.539415,0.720725,0.304727,0.000549333,0.21073,0.566485,0.587786,0.468551,0.986908,0.540056
0.0399487,0.193121,0.558885,0.298898,0.896878,0.427717,0.452467,0.537645,0.399731,0.674825,1.00917,0.598102,0.792047,0.40437,0.0869472,0.153356,0.932835,0.49266,0.127171,0.282754,0.249672,0.222083,0.192633,0.471938,0.833125,0.281411,0.448653,0.61269,0.342082,0.765618,0.46672,0.00311289,0.0512406,0.698623,0.224677,0.347575,0.641499,0.419721,0.10651,1.11358,0.199988,0.810816,0.902554,0.747276,0.220161,0.0691549,0.80929,0.242409,0.601672,1.41024,1.32435,0.57149,0.65041,0.0986663,0.772301,0.470077,0.0784936,0.341075,0.252846,0.0800195,0.00442518,0.393109,0.69277,0.185727,0.952818,0.00595111,0.319803,0.0325938,0.854549,0.337138,0.768029,0.690207,0.0467544,0.950377,0.543166,0.689047,0.272958,0.815607,0.695303,0.202216,0.68273,0.30903,0.473678,0.809076,0.831996,0.213202,0.671865,0.495224,0.682913,0.716788,0.327675,0.652486,0.6039,0.414747,0.395001,0.0789514,0.36961,0.308329,0.469283,0.979003,0.160924,0.804987,0.0619526,0.963225,1.16561,0.718467,0.463363,0.0484024,0.575396,0.268685,0.900743,0.657735,0.59154,0.0819117,0.884701,0.620502,0.419477,0.190619,0.516404,0.172308,0.27134,0.0335093,0.180486,0.955046,0.765526,0.45555,0.198431,1.28178,0.926695,0.707968,0.298044,0.811731,0.185736,0.448225,0.613361,0.200659,0.379864,0.740074,0.684622,0.450392,0.752434,0.0534379,0.458419,0.233985,0.953124,0.264595,0.287484,0.630787,0.037843,0.783281,0.930906,0.126377,0.468764,0.916288,0.553911,0.61269,0.114231,0.140507,0.72808,0.387677,0.249001,0.82992,0.431135,0.155797,0.553911,0.891934,0.0471816,0.0276193,0.116153,0.640248,0.366466,0.519974,0.429121,0.794885,0.585528
0.904294,0.358776,0.602924,0.796075,0.756981,0.155065,0.82696,0.217627,0.947142,0.501755,0.984992,0.386944,0.994446,0.238868,0.684378,0.534715,0.869143,0.987823,0.919797,0.672933,0.646046,0.151128,0.72985,0.594806,0.196081,0.912687,0.868618,0.874783,0.49498,0.237495,0.871578,0.868587,0.968657,0.856561,0.0552995,0.713157,0.824458,0.34373,0.517747,1.17865,0.0508133,0.961547,0.138035,0.408795,0.417646,0.815516,0.576617,0.440016,0.475875,1.55381,1.59495,0.682363,0.557787,0.49852,0.456343,0.179052,0.77694,0.414014,0.124546,0.754601,0.028077,0.738517,0.0651265,0.553389,0.987274,0.468337,0.844752,0.346171,0.111728,0.381115,0.811243,0.917447,0.640034,0.0356761,0.429437,0.677847,0.591937,0.772118,0.602802,0.358104,0.768456,0.711753,0.0298776,0.470229,0.751885,0.757164,0.848048,0.307413,0.905759,0.592212,0.722662,0.944121,0.374798,0.681997,0.455153,0.23603,0.0850856,0.272805,0.0961943,0.820154,0.743889,0.392285,0.832362,0.114658,1.09303,0.849239,0.0427564,0.319071,0.642323,0.233741,0.442755,0.414045,0.202765,0.917173,0.309244,0.161565,0.353343,0.0520646,0.0298471,0.104831,0.707541,0.572314,0.553819,0.568316,0.660115,0.192969,0.16654,0.845987,0.387158,0.410413,0.934721,0.260079,0.845882,0.502182,0.706168,0.0434889,0.774865,0.527146,0.11005,0.457503,0.693808,0.325358,0.556871,0.73281,0.903836,0.518204,0.238136,0.881344,0.487136,0.793995,0.126865,0.69631,0.30726,0.479293,0.977142,0.752251,0.00903348,0.396496,0.324381,0.404767,0.0184027,0.00613422,0.485244,0.790948,0.542741,0.835841,0.557604,0.828913,0.570452,0.194433,0.420637,0.218116,0.871426,0.171972,0.734764
0.916501,0.830378,0.718375,0.168554,0.916227,0.269387,0.159825,0.818751,0.077517,0.293588,1.03287,0.586932,0.0910367,0.632771,0.96115,0.0310373,1.28043,0.672872,0.0148625,0.365184,0.718833,0.45613,0.393597,0.459731,0.995666,0.681082,0.0849025,0.841273,0.449904,0.702414,0.732627,0.692648,0.0535295,0.564271,0.636708,0.852992,0.434675,0.834437,0.753533,0.981528,0.877804,0.935881,0.695608,0.738304,0.323557,0.815149,0.731773,0.422712,0.368847,1.17193,0.875151,0.335063,0.266884,0.107425,0.442701,0.595691,0.927122,0.761162,0.936338,0.981201,0.915128,0.674154,0.161718,0.193781,0.452895,0.107425,0.668935,0.514573,0.418622,0.97824,0.664235,0.496902,0.34666,0.860042,0.384162,0.273049,0.427747,0.982543,0.225623,0.900937,0.508774,0.231758,0.48558,0.0945769,0.0929289,0.149968,0.621296,0.224433,0.33961,0.935606,0.859123,0.317057,0.0645466,0.443403,0.126591,0.0552995,0.739616,0.184393,0.440046,0.778314,0.492996,0.325755,0.516984,0.481429,0.797059,0.691031,0.469955,0.816279,0.0286264,0.759911,0.628424,0.0906705,0.348521,0.668416,0.735527,0.268807,0.821924,0.208747,0.55443,0.971007,0.858242,0.829432,0.262062,0.47383,0.523179,0.635151,0.252266,1.03435,0.538652,0.386944,0.57506,0.269234,0.282815,0.502029,0.936735,0.396252,0.790155,0.0538652,0.69985,0.99292,0.751244,0.772271,0.883206,0.617023,0.513108,0.0431227,0.16184,0.482711,0.0788293,0.813676,0.867061,0.460341,0.107913,0.067568,0.986419,0.0765404,0.916013,0.874386,0.163671,0.514176,0.47499,0.340098,0.698965,0.612354,0.413099,0.132023,0.548509,0.86639,0.0147099,0.573626,0.32487,0.427931,0.220557,0.644612,0.296884
0.0579852,0.425306,0.966643,0.718436,0.900815,0.640248,0.817286,0.0391552,0.737388,0.390545,1.01498,0.921751,0.745781,0.737053,0.323862,0.942625,1.14857,0.771722,0.398267,0.709433,0.146062,0.617878,0.351085,0.86111,0.0501724,0.430097,0.469741,0.0678121,0.150487,0.394147,0.0727561,0.0309458,0.781274,0.859658,0.510086,0.4832,0.307901,0.677114,0.162755,0.624908,0.127171,0.523881,0.443159,0.941954,0.667104,0.578143,0.794885,0.569994,0.386822,1.57987,1.64408,0.930357,0.77691,0.708548,0.642933,0.911863,0.358989,0.562517,0.182714,0.434736,0.686148,0.179632,0.880764,0.746509,0.342509,0.0269478,0.336863,0.941465,0.943663,0.602802,0.182165,0.921903,0.136235,0.436628,0.594665,0.436842,0.598285,0.0892666,0.721061,0.562731,0.0389721,0.152806,0.833094,0.407208,0.198828,0.250465,0.171178,0.109195,0.849574,0.0368358,0.667751,0.838893,0.794153,0.197699,0.706412,0.797662,0.866817,0.450056,0.571978,0.218177,0.933042,0.542253,0.000549333,0.364422,1.18582,0.253792,0.904538,0.53148,0.664357,0.395489,0.531492,0.0457778,0.216651,0.809381,0.944243,0.265053,0.536912,0.368725,0.0609149,0.578143,0.646901,0.978118,0.614917,0.405255,0.599536,0.57329,0.674795,0.974257,0.47911,0.121311,0.340403,0.438398,0.401074,0.620502,0.742912,0.641041,0.512162,0.100375,0.044557,0.350841,0.990326,0.621723,0.439039,0.14423,0.0448012,0.276589,0.151189,0.628895,0.916135,0.802403,0.437086,0.443709,0.875973,0.511277,0.584124,0.258858,0.227332,0.43141,0.910886,0.775781,0.304422,0.165746,0.767174,0.727134,0.472732,0.962584,0.534165,0.876797,0.128971,0.101382,0.624195,0.0199286,0.701193,0.893033,0.48085
0.61803,0.36491,0.925779,0.788965,0.0167547,0.0773949,0.301889,0.966308,0.998566,0.310709,1.00799,0.710013,0.279427,0.132511,0.956755,0.540819,0.912628,0.516648,0.480056,0.8858,0.133976,0.343242,0.807489,0.0780969,0.671072,0.398694,0.326945,0.357311,0.433973,0.375591,0.332621,0.869167,0.670064,0.786331,0.0249641,0.665639,0.532853,0.395611,0.510727,0.947497,0.0822169,0.355205,0.802759,0.851741,0.284188,0.0692465,0.820246,0.876614,0.0110782,1.46834,1.43385,0.456618,0.0414747,0.562639,0.239723,0.175024,0.0601825,0.508408,0.0113224,0.521348,0.658284,0.541673,0.247719,0.612346,0.333018,0.511307,0.399243,0.586901,0.488052,0.172399,0.822687,0.816401,0.433119,0.186407,0.598465,0.694296,0.384289,0.120884,0.443159,0.24131,0.463942,0.449751,0.884854,0.384533,0.700613,0.553117,0.0876492,0.957152,0.0290536,0.717368,0.265469,0.69866,0.290414,0.135105,0.234687,0.25483,0.231971,0.90524,0.673544,0.177679,0.507309,0.0328379,0.862789,0.925474,0.967758,0.429365,0.315348,0.862636,0.204749,0.912412,0.69485,0.259957,0.465255,0.205817,0.593524,0.294504,0.73629,0.939756,0.976226,0.0494095,0.202643,0.650563,0.736503,0.514298,0.955412,0.780908,0.918577,1.26239,0.991913,0.679647,0.472854,0.0630512,0.215644,0.601917,0.25605,0.657216,0.436506,0.709067,0.0310678,0.981811,0.370525,0.0687582,0.467147,0.557543,0.640004,0.654866,0.139714,0.811518,0.773553,0.815511,0.530412,0.0768761,0.205908,0.933042,0.0272225,0.593249,0.278207,0.104068,0.924375,0.506272,0.237739,0.459578,0.422193,0.867977,0.238075,0.504593,0.627461,0.636647,0.33903,0.650533,0.553087,0.676748,0.506638,0.215003,0.118259
0.927091,0.61269,0.973327,0.750694,0.590045,0.543931,0.701163,0.940672,0.810541,0.531785,1.04765,0.67568,0.69039,0.623371,0.494095,0.643452,0.93964,0.147099,0.325358,0.813013,0.241615,0.712546,0.425916,0.434584,0.522843,0.210578,0.882046,0.0396435,0.683187,0.813379,0.0610675,0.440962,0.230598,0.320023,0.611744,0.732566,0.954527,0.427839,0.463973,1.22931,0.925382,0.189978,0.828974,0.76867,0.495071,0.557848,0.199103,0.107395,0.296609,1.50701,1.50673,0.524918,0.244301,0.705405,0.330912,0.521378,0.533769,0.48558,0.483688,0.878292,0.641713,0.872433,0.423872,0.743618,0.326243,0.569323,0.0501114,0.205725,0.626698,0.560869,0.542375,0.145482,0.863613,0.112949,0.469906,0.384198,0.638722,0.772729,0.250923,0.109561,0.8352,0.36848,0.233314,0.790643,0.617267,0.009888,0.613971,0.177618,0.430525,0.0878018,0.388168,0.302011,0.00173956,0.274361,0.195929,0.476547,0.339,0.522904,0.413404,0.295236,0.731651,0.0680563,0.0613117,0.633351,0.816911,0.425703,0.850917,0.647328,0.246376,0.392956,0.442466,0.774957,0.353374,0.0481887,0.10596,0.735221,0.485458,0.75103,0.400067,0.528336,0.338145,0.142308,0.493057,0.435804,0.888272,0.144169,0.502335,1.11237,0.393902,0.960021,0.826624,0.126102,0.394299,0.0744041,0.145817,0.87817,0.710105,0.253243,0.421125,0.683065,0.443037,0.543626,0.894986,0.228523,0.976196,0.273934,0.0910062,0.483596,0.973876,0.806988,0.814234,0.698508,0.381634,0.774102,0.150731,0.404706,0.426283,0.606922,0.468032,0.41496,0.615894,0.00561541,0.414777,0.823298,0.739738,0.704886,0.920896,0.00491348,0.868404,0.720542,0.197516,0.616352,0.353648,0.349681,0.737175
0.703818,0.450148,0.445997,0.845027,0.21543,0.0285348,0.771813,0.687216,0.134526,0.579669,0.995489,0.16187,0.405652,0.212104,0.276742,0.455824,0.988675,0.190771,0.657521,0.912015,0.563524,0.936827,0.1854,0.029725,0.120701,0.0276193,0.851802,0.464553,0.370739,0.196844,0.804437,0.0281686,0.0394299,0.258744,0.347209,0.68865,0.0089114,0.486343,0.940458,0.750492,0.317484,0.855159,0.200476,0.953429,0.159703,0.799463,0.900113,0.275002,0.886441,1.25764,1.0367,0.127995,0.00473037,0.630268,0.490066,0.261696,0.177984,0.0153203,0.707083,0.581591,0.225684,0.972991,0.0169378,0.674531,0.123722,0.643056,0.973693,0.183233,0.00415052,0.321696,0.287393,0.0573138,0.155309,0.461348,0.489379,0.302164,0.0217902,0.670583,0.608081,0.604572,0.204413,0.714377,0.816675,0.80752,0.46028,0.513779,0.785607,0.910276,0.702658,0.146245,0.371504,0.0683309,0.0011597,0.845424,0.126591,0.593554,0.581683,0.00112918,0.950346,0.953887,0.826197,0.159612,0.437727,0.773583,1.09717,0.0231941,0.705252,0.833216,0.616962,0.450545,0.642642,0.0694906,0.708579,0.456557,0.827815,0.575488,0.555071,0.212348,0.696951,0.600452,0.319742,0.04532,0.374554,0.549883,0.322214,0.439161,0.758324,1.18439,0.0382397,0.0336924,0.902219,0.625507,0.100009,0.625111,0.0163579,0.343974,0.295755,0.165777,0.46736,0.171484,0.570116,0.764336,0.777795,0.294809,0.0238655,0.68569,0.626667,0.0569781,0.914151,0.814346,0.849178,0.957274,0.654256,0.337626,0.43675,0.651173,0.813776,0.379223,0.537156,0.950438,0.118503,0.365673,0.454299,0.823115,0.450606,0.34315,0.648396,0.393475,0.848354,0.514023,0.735923,0.942015,0.506302,0.236915,0.489517
0.747734,0.35313,0.511368,0.624836,0.476943,0.767296,0.771722,0.127506,0.743583,0.835627,1.05493,0.929991,0.963897,0.482192,0.136692,0.721976,0.740632,0.162328,0.136387,0.724448,0.58684,0.862636,0.829615,0.689535,0.478225,0.100864,0.491989,0.900723,0.300851,0.926206,0.930479,0.172674,0.127171,0.436621,0.483139,0.851436,0.561022,0.190405,0.0193487,1.2661,0.737358,0.38377,0.939848,0.4691,0.322428,0.672933,0.176397,0.756249,0.513749,1.5491,1.58608,0.146397,0.0401013,0.891293,0.981628,0.641774,0.161504,0.824885,0.0702841,0.775842,0.66921,0.863094,0.515122,0.914541,0.885708,0.836238,0.904233,0.750023,0.664754,0.105838,0.357006,0.313242,0.391369,0.564837,0.442686,0.961486,0.981872,0.637226,0.587298,0.884365,0.883663,0.278329,0.259835,0.802881,0.0755333,0.974792,0.786126,0.969176,0.067568,0.744316,0.372996,0.166692,0.900967,0.136021,0.0335093,0.710196,0.148228,0.230262,0.899686,0.445601,0.913144,0.63863,0.909604,0.750084,1.08086,0.503861,0.963897,0.53209,0.0671712,0.500107,0.96666,0.231361,0.320048,0.832636,0.464339,0.818842,0.81814,0.238044,0.368053,0.796655,0.32139,0.984191,0.231178,0.198309,0.121097,0.870052,0.610614,1.17232,0.0397656,0.22602,0.59447,0.0631428,0.431166,0.913694,0.802149,0.249489,0.180303,0.325816,0.384259,0.305948,0.703421,0.386517,0.0227363,0.922239,0.948027,0.551103,0.930692,0.319254,0.392865,0.802427,0.852474,0.249275,0.0480056,0.669454,0.0637532,0.995697,0.454665,0.1901,0.37141,0.37318,0.685385,0.948485,0.11359,0.727744,0.343852,0.056032,0.159673,0.936583,0.565172,0.155705,0.910276,0.408063,0.0155339,0.421491,0.297281
0.53618,0.425001,0.376202,0.5927,0.259285,0.937559,0.58504,0.199988,0.0908536,0.770806,1.01483,0.316111,0.0321055,0.402509,0.256905,0.121891,1.33845,0.716697,0.534867,0.204566,0.279763,0.0036317,0.327921,0.557482,0.619892,0.959929,0.0591144,0.580279,0.137028,0.688284,0.557848,0.0789209,0.863704,0.221879,0.0596637,0.265572,0.238624,0.903653,0.206427,0.806067,0.106784,0.627461,0.0462661,0.582659,0.719382,0.597003,0.0334788,0.168676,0.733879,1.21739,0.960842,0.353832,0.213996,0.215613,0.298746,0.381481,0.629749,0.351543,0.516709,0.901364,0.857295,0.706809,0.761986,0.293259,0.179144,0.040437,0.520096,0.0474563,0.284005,0.517777,0.682943,0.00427259,0.266854,0.710318,0.568356,0.114444,0.628925,0.595813,0.821436,0.0588092,0.277627,0.558367,0.611988,0.924619,0.52678,0.388195,0.437178,0.205145,0.0962554,0.281869,0.66554,0.800165,0.112339,0.842158,0.289956,0.0154729,0.107486,0.0780969,0.382488,0.563372,0.0204169,0.404981,0.639546,0.562151,1.26459,0.644368,0.609149,0.536515,0.385723,0.023957,0.849792,0.417371,0.746818,0.177831,0.909787,0.541887,0.843074,0.146306,0.368206,0.653432,0.644459,0.375896,0.794092,0.90173,0.527207,0.719352,0.766808,1.0758,0.273751,0.435713,0.271889,0.438276,0.0728477,0.190283,0.701254,0.0571306,0.519486,0.0545671,0.852962,0.47383,0.614856,0.506424,0.931364,0.86932,0.766442,0.429792,0.547014,0.830683,0.787927,0.802602,0.716849,0.35136,0.899319,0.258583,0.863887,0.83105,0.726829,0.963347,0.817499,0.0755638,0.302927,0.738273,0.813257,0.297189,0.0663472,0.498642,0.493057,0.114231,0.862056,0.566027,0.904965,0.551408,0.941282,0.668203,0.503342
